fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
23660,,Philippines,45579,10746,100129,16208,20210119,289939,175013,1066.0,51969,57658
35920,,Poland,311162,27035,169721,2810,20210119,289939,324753,1066.0,73165,6375
42578,,Portugal,161467,35047,235279,78300,20210119,289939,126846,1066.0,55042,12780
35468,,Qatar,318210,33426,131385,190892,20210119,289939,121806,1066.0,27123,71128
39586,,Romania,375970,34211,135023,174002,20210119,289939,333652,1066.0,72629,46043
27855,,Russia,188458,7904,65098,208451,20210119,289939,302072,1066.0,74564,58617
11378,,Rwanda,362649,38072,252641,183279,20210119,289939,284008,1066.0,25518,6439
24341,,Saint Kitts and Nevis,88540,19938,255053,103532,20210119,289939,201292,1066.0,55004,69887
22080,,Saint Lucia,121812,22904,155397,146857,20210119,289939,114320,1066.0,68296,63787
25616,,Saint Vincent and the Grenadines,341210,31295,211046,79364,20210119,289939,207726,1066.0,87810,56174
35888,,San Marino,323025,36812,249866,26771,20210119,289939,70414,1066.0,26722,35387
6202,,Sao Tome and Principe,12953,33073,87355,29410,20210119,289939,302090,1066.0,60993,9963
29953,,Saudi Arabia,255843,33054,275410,2893,20210119,289939,242972,1066.0,71464,29181
47476,,Senegal,193870,14934,77379,111497,20210119,289939,129090,1066.0,27958,51306
41129,,Serbia,190240,35680,148269,210312,20210119,289939,81935,1066.0,13835,63934
47593,,Seychelles,174910,29381,168696,56728,20210119,289939,89604,1066.0,15864,15686
33742,,Sierra Leone,17255,17559,201857,68265,20210119,289939,332596,1066.0,64877,70823
45468,,Singapore,174624,37497,280072,84631,20210119,289939,125403,1066.0,46552,43887
2728,,Slovakia,107348,9745,11497,201371,20210119,289939,327737,1066.0,30605,26124
23295,,Slovenia,274671,25058,279757,26303,20210119,289939,286257,1066.0,17577,8249
43352,,Somalia,92667,6652,241795,185820,20210119,289939,304643,1066.0,73215,75612
34463,,South Africa,309357,22566,92197,122285,20210119,289939,67317,1066.0,24908,6089
43216,,South Sudan,103766,11577,11989,74332,20210119,289939,244403,1066.0,20668,54482
37918,,Sri Lanka,39275,4035,153234,19269,20210119,289939,70111,1066.0,34071,39410
49441,,Sudan,278289,24712,280635,203510,20210119,289939,194730,1066.0,23904,76801
407,,Suriname,36107,8961,229916,153095,20210119,289939,233966,1066.0,62379,74473
46820,,Sweden,261215,14198,106700,138221,20210119,289939,134052,1066.0,44098,3390
20978,,Switzerland,161503,29972,148252,142084,20210119,289939,127825,1066.0,83215,33289
8496,,Syria,343877,32337,271716,116381,20210119,289939,104380,1066.0,30766,61317
11801,,Taiwan*,2893,36232,170730,25324,20210119,289939,169837,1066.0,10590,51323
28596,,Tajikistan,81291,620,100829,5545,20210119,289939,188079,1066.0,26777,74219
15724,,Tanzania,341030,10174,253199,91701,20210119,289939,177276,1066.0,6270,29234
1292,,Thailand,218151,16859,191868,30213,20210119,289939,211989,1066.0,83258,39379
34694,,Timor-Leste,230092,6041,108559,90772,20210119,289939,66465,1066.0,81542,76408
18197,,Togo,92846,33452,198722,205396,20210119,289939,281605,1066.0,54037,49331
35611,,Trinidad and Tobago,371971,24983,133941,100396,20210119,289939,293556,1066.0,57002,2759
19724,,Tunisia,219768,25706,208873,18988,20210119,289939,221629,1066.0,69295,16774
42431,,Turkey,102936,5994,204058,12374,20210119,289939,236162,1066.0,23310,49311
39034,,Uganda,217910,22565,72068,34548,20210119,289939,103628,1066.0,42699,5282
13301,,Ukraine,15101,19882,128131,148447,20210119,289939,288854,1066.0,3626,30463
48299,,United Arab Emirates,149491,3027,96853,69933,20210119,289939,288199,1066.0,41942,58467
15453,,United Kingdom,108890,27593,45057,181128,20210119,289939,107276,1066.0,69851,30730
25851,,Uruguay,156037,15071,132719,25165,20210119,289939,342794,1066.0,55227,10617
9383,,Uzbekistan,44839,6825,80207,105004,20210119,289939,78329,1066.0,34521,20458
34803,,Venezuela,214729,36594,64475,198999,20210119,289939,125092,1066.0,34359,51380
38644,,Vietnam,276621,7556,147025,13656,20210119,289939,202086,1066.0,85260,29722
8116,,West Bank and Gaza,157717,4545,87950,60847,20210119,289939,297026,1066.0,49801,56006
2767,,Western Sahara,277886,348,104090,51675,20210119,289939,204791,1066.0,39920,69351
28760,,Yemen,147074,22965,89767,99268,20210119,289939,289824,1066.0,33805,20415
46550,,Zambia,222343,32290,38007,229951,20210119,289939,295007,1066.0,43490,64945
42095,,Zimbabwe,366612,2796,298230,166644,20210119,289939,271569,1066.0,50787,55554
10638,Utah,US,316933,17513,154051,183657,20210119,289939,309585,1066.0,35265,78170
44093,Utah,US,13939,37631,229398,64890,20210119,289939,173114,1066.0,65457,23615
48658,Massachusetts,US,384442,17585,169454,188106,20210119,289939,297215,1066.0,9518,10194
33352,Michigan,US,386381,36993,106975,176070,20210119,289939,291505,1066.0,77261,29652
13907,Missouri,US,101095,26403,189234,5033,20210119,289939,264475,1066.0,58483,11348
40118,Michigan,US,135812,8980,135943,119918,20210119,289939,316479,1066.0,33790,19363
13056,Utah,US,162850,10251,181196,128902,20210119,289939,323008,1066.0,37507,45957
7721,Utah,US,100150,31518,81524,23410,20210119,289939,225563,1066.0,10301,17980
25254,Utah,US,34465,5739,212501,72647,20210119,289939,115138,1066.0,82814,14257
28427,Abruzzo,Italy,194267,16443,175110,146,20210119,289939,322838,1066.0,8746,16565
4729,Acre,Brazil,281584,30540,81254,232295,20210119,289939,146191,1066.0,25227,22931
26394,Aguascalientes,Mexico,41157,33446,167500,207232,20210119,289939,95289,1066.0,16401,48118
29738,Alagoas,Brazil,364244,33427,38873,54840,20210119,289939,65658,1066.0,23645,29067
38036,Alberta,Canada,358930,36225,5673,48872,20210119,289939,112261,1066.0,13148,19048
17258,Amapa,Brazil,267809,28167,110084,90236,20210119,289939,139324,1066.0,34810,55352
27698,Amazonas,Brazil,191169,9403,71986,29534,20210119,289939,349601,1066.0,61275,35589
31975,Andalusia,Spain,238819,25897,190379,138401,20210119,289939,155743,1066.0,59284,13187
11959,Anguilla,United Kingdom,336381,16959,15633,134994,20210119,289939,287567,1066.0,70655,17475
32201,Anhui,China,139890,14993,207375,33061,20210119,289939,217135,1066.0,18351,42206
18147,Antofagasta,Chile,321283,21204,272565,14838,20210119,289939,318075,1066.0,2828,33763
3383,Aragon,Spain,270999,4808,167415,154674,20210119,289939,238343,1066.0,80997,79392
39530,Araucania,Chile,177752,2016,27202,144371,20210119,289939,117814,1066.0,46033,73024
20268,Arica y Parinacota,Chile,19997,24188,158617,9271,20210119,289939,195325,1066.0,2993,38677
43869,Aruba,Netherlands,29163,24365,159792,78027,20210119,289939,76631,1066.0,85334,13068
3760,Asturias,Spain,33946,33847,16668,31069,20210119,289939,102071,1066.0,1577,40838
18226,Atacama,Chile,328979,22765,143080,158567,20210119,289939,146668,1066.0,56719,8694
2891,Australian Capital Territory,Australia,297403,16383,121977,8561,20210119,289939,289604,1066.0,64617,70743
40039,Aysen,Chile,138358,27900,152287,39782,20210119,289939,186612,1066.0,53017,71595
43925,Baden-Wurttemberg,Germany,364065,32624,208530,128089,20210119,289939,276712,1066.0,52722,57884
3983,Bahia,Brazil,158250,2220,261640,78801,20210119,289939,151831,1066.0,54928,60122
252,Baja California,Mexico,154922,35316,172141,94,20210119,289939,146509,1066.0,59127,13496
40709,Baja California Sur,Mexico,63336,15838,37933,219665,20210119,289939,254556,1066.0,51101,1965
19226,Baleares,Spain,349003,7484,193936,171118,20210119,289939,97788,1066.0,26097,12041
29345,Basilicata,Italy,246055,20446,192577,181260,20210119,289939,165194,1066.0,8103,65096
34329,Bayern,Germany,130214,11795,140971,89286,20210119,289939,190494,1066.0,52284,3637
28970,Beijing,China,114173,1290,227123,204864,20210119,289939,138062,1066.0,76073,47203
16656,Berlin,Germany,100351,26389,274842,63572,20210119,289939,284700,1066.0,77258,67872
37400,Bermuda,United Kingdom,370161,31365,124505,184251,20210119,289939,63244,1066.0,85407,57821
39337,Biobio,Chile,71165,13152,54177,112578,20210119,289939,127168,1066.0,52401,32427
17214,"""Bonaire"," Sint Eustatius and Saba""",200447,4897,161944,81196,20210119,289939,201751,1066.0,3595,70467
31938,Brandenburg,Germany,6914,36832,190918,211755,20210119,289939,147658,1066.0,8104,31625
19911,Bremen,Germany,14297,8176,41549,111938,20210119,289939,150554,1066.0,5530,35496
48957,British Columbia,Canada,172713,5456,283817,88785,20210119,289939,117640,1066.0,68242,27614
14348,British Virgin Islands,United Kingdom,385982,31131,159982,158106,20210119,289939,294800,1066.0,80577,24455
698,C. Valenciana,Spain,293994,3805,92728,17817,20210119,289939,221671,1066.0,30522,17534
38035,Calabria,Italy,284678,29541,291494,81609,20210119,289939,316478,1066.0,10231,20064
22378,Campania,Italy,88303,36773,279386,207568,20210119,289939,124161,1066.0,61444,51349
26408,Campeche,Mexico,306993,7599,146196,199123,20210119,289939,335293,1066.0,58540,66980
46566,Canarias,Spain,138457,35195,10059,108134,20210119,289939,322148,1066.0,53629,26577
5294,Cantabria,Spain,366200,37802,141154,124996,20210119,289939,216596,1066.0,20639,18224
3988,Castilla - La Mancha,Spain,365529,28782,121248,157210,20210119,289939,261441,1066.0,47786,48694
12015,Castilla y Leon,Spain,85406,5292,184295,136606,20210119,289939,284502,1066.0,47744,67652
13570,Catalonia,Spain,107948,27232,118832,157678,20210119,289939,95176,1066.0,68339,31738
45699,Cayman Islands,United Kingdom,86391,34200,60023,71017,20210119,289939,266142,1066.0,70844,11255
39576,Ceara,Brazil,356845,25403,21885,182551,20210119,289939,312887,1066.0,30813,48160
38064,Ceuta,Spain,330919,7537,180945,160763,20210119,289939,122357,1066.0,58667,51101
1650,Channel Islands,United Kingdom,45652,20720,164494,144478,20210119,289939,241834,1066.0,39750,46301
33002,Chiapas,Mexico,77589,1183,51231,202952,20210119,289939,145140,1066.0,66012,56806
19761,Chihuahua,Mexico,151135,37059,233235,118118,20210119,289939,200630,1066.0,78069,34934
36411,Chongqing,China,273973,4927,229595,52019,20210119,289939,97049,1066.0,88992,64410
2100,Ciudad de Mexico,Mexico,202051,11109,40631,33707,20210119,289939,191665,1066.0,15662,22855
11608,Coahuila,Mexico,43871,12670,214622,221967,20210119,289939,274644,1066.0,12337,59265
48227,Colima,Mexico,213000,6662,179327,67177,20210119,289939,211279,1066.0,22042,50889
38521,Coquimbo,Chile,96165,13985,38936,228446,20210119,289939,348452,1066.0,27653,33367
25736,Curacao,Netherlands,367638,14852,27854,217341,20210119,289939,156860,1066.0,13756,23640
3615,Diamond Princess,Canada,75466,36549,7144,222612,20210119,289939,127020,1066.0,69006,18213
49356,Distrito Federal,Brazil,51183,35068,20810,46760,20210119,289939,110508,1066.0,86314,78734
42743,Durango,Mexico,225692,9585,113241,129205,20210119,289939,201798,1066.0,60960,66743
7186,Emilia-Romagna,Italy,212042,32365,216497,208369,20210119,289939,330383,1066.0,9407,59194
31080,Espirito Santo,Brazil,198784,5698,271464,29651,20210119,289939,131724,1066.0,51502,70861
27380,Extremadura,Spain,151456,16189,101821,213772,20210119,289939,121894,1066.0,41624,12650
33038,Falkland Islands (Malvinas),United Kingdom,25210,7821,236189,119564,20210119,289939,64757,1066.0,57099,3807
19418,Faroe Islands,Denmark,29816,8224,125619,12448,20210119,289939,121128,1066.0,88043,1963
20372,French Guiana,France,379135,11861,108841,140678,20210119,289939,278646,1066.0,20959,65789
376,French Polynesia,France,259594,10456,26145,25417,20210119,289939,62551,1066.0,51141,35868
35844,Friuli Venezia Giulia,Italy,231349,28740,156998,210740,20210119,289939,187547,1066.0,85712,27659
15581,Fujian,China,15843,6035,148105,198098,20210119,289939,74244,1066.0,59015,61715
8888,Galicia,Spain,251698,26055,134814,142309,20210119,289939,156181,1066.0,56932,26503
9468,Gansu,China,366770,31159,58116,76527,20210119,289939,130734,1066.0,12650,72454
24135,Gibraltar,United Kingdom,146363,5151,121861,14527,20210119,289939,148690,1066.0,62061,4286
46657,Goias,Brazil,259092,15137,185252,155878,20210119,289939,343207,1066.0,50875,61528
49204,Grand Princess,Canada,196970,34564,496,321,20210119,289939,136581,1066.0,58230,57153
48050,Greenland,Denmark,181923,25923,207367,59297,20210119,289939,308323,1066.0,42320,35326
39212,Guadeloupe,France,18601,10367,64024,129257,20210119,289939,210699,1066.0,24030,39522
22663,Guanajuato,Mexico,220170,12287,143770,134068,20210119,289939,336640,1066.0,26414,68149
6404,Guangdong,China,199588,1381,209430,28333,20210119,289939,302631,1066.0,4392,11446
7941,Guangxi,China,295160,8152,7763,119589,20210119,289939,245823,1066.0,2355,17655
6322,Guerrero,Mexico,129283,19820,98877,220519,20210119,289939,158910,1066.0,36040,60462
24618,Guizhou,China,263756,787,259544,210748,20210119,289939,150270,1066.0,138,79659
15857,Hai,China,218290,23974,49536,28278,20210119,289939,163232,1066.0,32235,50046
10301,Hamburg,Germany,131611,18517,77803,2160,20210119,289939,103474,1066.0,15011,57608
37467,Hebei,China,173553,12603,10943,114794,20210119,289939,252683,1066.0,78455,70686
4471,Heilongjiang,China,255204,6463,50961,122524,20210119,289939,286805,1066.0,33022,60596
35616,He,China,177310,32462,271097,107463,20210119,289939,328859,1066.0,10877,45246
16086,Hessen,Germany,248643,24699,263657,165658,20210119,289939,142522,1066.0,89058,65030
20265,Hidalgo,Mexico,54826,32064,292117,155126,20210119,289939,79249,1066.0,85946,54463
37845,Hong Kong,China,73700,8076,285447,48696,20210119,289939,104319,1066.0,29740,46628
31951,Hubei,China,153794,16792,92087,156521,20210119,289939,267203,1066.0,1697,62354
8947,Hu,China,301855,15036,102818,58938,20210119,289939,330766,1066.0,49524,64988
27837,Inner Mongolia,China,139830,4788,142201,81250,20210119,289939,172121,1066.0,39768,57385
34528,Isle of Man,United Kingdom,103504,8917,34700,213489,20210119,289939,183233,1066.0,14787,75122
19345,Jalisco,Mexico,153435,963,262085,170929,20210119,289939,163256,1066.0,19182,23823
43759,Jiangsu,China,9387,17651,3779,215589,20210119,289939,203777,1066.0,24388,11043
19219,Jiangxi,China,351257,23082,181767,220627,20210119,289939,300995,1066.0,14811,43570
44152,Jilin,China,139763,35596,196122,126700,20210119,289939,76310,1066.0,6405,75882
37116,La Rioja,Spain,126161,15642,173316,46811,20210119,289939,322156,1066.0,13108,42315
47034,Lazio,Italy,43213,15982,189818,20849,20210119,289939,278537,1066.0,88709,32081
21643,Liaoning,China,248997,26663,199261,133808,20210119,289939,300637,1066.0,13000,63023
40628,Liguria,Italy,22708,19009,204857,221621,20210119,289939,92371,1066.0,22594,57723
23256,Lombardia,Italy,293213,27408,2515,19124,20210119,289939,64079,1066.0,29361,52433
32364,Los Lagos,Chile,202116,6657,166697,65836,20210119,289939,194736,1066.0,69222,48557
48518,Los Rios,Chile,23472,1779,176007,40089,20210119,289939,243675,1066.0,75762,20062
3056,Macau,China,19791,30972,279017,204683,20210119,289939,341770,1066.0,52112,6537
41084,Madrid,Spain,134061,13072,126480,80107,20210119,289939,175692,1066.0,77847,76074
49368,Magallanes,Chile,97600,19579,190722,51466,20210119,289939,194036,1066.0,38962,55790
41674,Manitoba,Canada,105449,28076,39006,86400,20210119,289939,283600,1066.0,46913,3024
2917,Maranhao,Brazil,42290,25666,28435,65037,20210119,289939,267426,1066.0,25539,73281
31590,Marche,Italy,318374,27205,231553,63552,20210119,289939,231702,1066.0,33008,23731
6020,Martinique,France,108094,2796,249684,145640,20210119,289939,287578,1066.0,29791,6066
48771,Mato Grosso,Brazil,99036,6208,228845,62104,20210119,289939,318487,1066.0,15180,71392
41762,Mato Grosso do Sul,Brazil,351774,1736,294356,218113,20210119,289939,81503,1066.0,41676,37038
28237,Maule,Chile,232659,32374,94822,56894,20210119,289939,110351,1066.0,15878,44864
47705,Mayotte,France,307122,15239,286385,227669,20210119,289939,226984,1066.0,34434,79905
22234,Mecklenburg-Vorpommern,Germany,270707,3992,28348,133646,20210119,289939,179898,1066.0,4462,74210
11163,Melilla,Spain,186453,1475,170610,109431,20210119,289939,119307,1066.0,25959,63099
23942,Metropolitana,Chile,385840,34977,24547,82980,20210119,289939,241529,1066.0,80685,6078
32560,Mexico,Mexico,4842,295,295821,60916,20210119,289939,255184,1066.0,82526,42954
34575,Michoacan,Mexico,356253,939,5859,225160,20210119,289939,133773,1066.0,63522,5515
46391,Minas Gerais,Brazil,295779,27873,226231,190694,20210119,289939,98879,1066.0,41714,63720
41279,Molise,Italy,375651,4712,259995,95512,20210119,289939,217867,1066.0,82591,17059
44233,Montserrat,United Kingdom,75324,38114,118521,73992,20210119,289939,184826,1066.0,9221,55996
24145,Morelos,Mexico,242017,31537,150997,160368,20210119,289939,294842,1066.0,13436,77327
11175,Murcia,Spain,374006,26215,51800,123490,20210119,289939,102129,1066.0,54399,12165
8558,Navarra,Spain,140397,31374,277336,61199,20210119,289939,221233,1066.0,79884,33705
24477,Nayarit,Mexico,371420,11130,288849,161143,20210119,289939,118130,1066.0,63193,78808
42518,New Brunswick,Canada,261253,20640,106727,34369,20210119,289939,120440,1066.0,24980,53405
3786,New Caledonia,France,8846,22348,55369,116463,20210119,289939,185531,1066.0,84974,68593
38801,New South Wales,Australia,329002,30497,180445,187438,20210119,289939,99851,1066.0,43032,41872
42166,Newfoundland and Labrador,Canada,92728,16680,104320,38594,20210119,289939,301571,1066.0,85998,74338
47850,Niedersachsen,Germany,324576,10322,229606,125981,20210119,289939,253769,1066.0,32111,11243
8011,Ningxia,China,114477,10946,43088,74013,20210119,289939,269512,1066.0,7187,37093
26783,Nordrhein-Westfalen,Germany,9765,10879,241196,71004,20210119,289939,94119,1066.0,22369,61518
42399,Northern Territory,Australia,265364,31529,297624,28066,20210119,289939,107096,1066.0,2260,62977
37532,Northwest Territories,Canada,104090,28704,230574,36459,20210119,289939,102566,1066.0,88547,10019
40532,Nova Scotia,Canada,227535,31103,207719,34947,20210119,289939,189221,1066.0,5640,73352
20714,Nuble,Chile,131602,12975,74806,158855,20210119,289939,268519,1066.0,51252,76061
16543,Nuevo Leon,Mexico,29015,33374,19467,15288,20210119,289939,105649,1066.0,65119,66400
11663,OHiggins,Chile,201361,13776,228550,45167,20210119,289939,283450,1066.0,71541,19112
6947,Oaxaca,Mexico,360474,2418,31104,104023,20210119,289939,144606,1066.0,70225,33571
34323,Ontario,Canada,77350,34072,15482,2628,20210119,289939,215564,1066.0,63733,74713
